対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2023/11/06 14:42:26,兵庫県,男,1963,,700万円以上 800万円未満,小学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"1,000円未満",,,,,,,,,,,,3,,,,,,5,また行きたい（1年以内）,食べ物が美味しい 珍しい昆虫がたくさんいる,ふれあい昆虫館,同意する,,,,,,,1963,,,,,,
石川,2023/11/10 13:38:25,北海道,女,1985,,"1,500万円以上",小学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,"レンタカー, 飛行機",0,1,0,0,1,0,0,,0,0,0,0,4,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 出張など仕事関係",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"100,000円以上",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,,,,,9,機会があれば行きたい,美味しい食べ物,ふれあい昆虫館,同意する,,,,,,,1985,,,,,,
石川,2023/11/10 13:47:09,北海道,男,1983,,"1,000万円以上 1,200万円未満",小学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,"レンタカー, 飛行機",0,1,0,0,1,0,0,,0,0,0,0,3,レンタカーは仕事のために調達したが、当施設の環境を拝見すると金沢市内に作るのは難しくのかなと感じたためです。,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 名所、旧跡の観光, 出張など仕事関係",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,生きている昆虫の展示や解説などとても興味深い内容で楽しめました。,展示の仕方にも観察がしやすようによく工夫されていました。,,,,10,機会があれば行きたい,ご飯も美味しく、情緒ある風景で散策してとても楽しかったです。 虫好きには是非勧めたいです。,ふれあい昆虫館,同意する,,"音楽堂(仕事),兼六園",,,,,1983,,,,,,
石川,2023/11/11 15:04:03,石川県,男,1980,,700万円以上 800万円未満,家族,日帰り,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,,,,2～5回目,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"1,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,,,,,,6,石川県在住,特になし,ふれあい昆虫館,同意する,,,,,,,1980,,,,,,
石川,2023/11/11 15:11:12,石川県,男,2005,,700万円以上 800万円未満,親,1泊,和歌山 京都 千葉 愛知など,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,虫など近くて子供も喜んでいた,,,,,8,機会があれば行きたい,特になし 子供連れや小さいお子さんに沢山来て触れ合って欲しい,ふれあい昆虫館,同意する,,,,,,,2005,,,,,,
石川,2023/11/11 15:36:41,石川県,女,1986,,800万円以上 900万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"テーマパーク（遊園地、動物園、博物館など）, ドライブ・ツーリング",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,ガチャガチャがレア,触れ合えるのが良い,,,,10,石川県在住,金沢市中心部が混み過ぎていて子連れで行きにくい。 花と蝶が誰でも楽しめそう。,ふれあい昆虫館,同意する,,,,,,,1986,,,,,,
石川,2023/11/12 10:11:43,石川県,女,1984,,300万円以上 400万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,4,生きてる昆虫もたくさんいて楽しめた,通路も広く見やすい,,,,7,機会があれば行きたい,飲食は海鮮、土産は和菓子のイメージ,ふれあい昆虫館,同意する,,,,,,,1984,,,,,,
石川,2023/11/12 11:07:31,石川県,男,1988,,600万円以上 700万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,,,,11回目以上,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"1,000円以上 3,000円未満",,"1,000円未満",,,,,,,,,,,,4,面白い企画,広い,,,,10,また行きたい（1年以内）,魚,ふれあい昆虫館,同意する,,,,,,,1988,,,,,,
石川,2023/11/12 11:08:32,石川県,女,1988,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,"花見や紅葉などの自然鑑賞, テーマパーク（遊園地、動物園、博物館など）",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, Instagram",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,来るたびに新しい展示があり毎回楽しめる,全体的にきれいに清掃されている。職員が親切。,,,,10,石川県在住,特になし 寒い時期でも虫をじっくり観察できる,ふれあい昆虫館,同意する,,ショッピングモール,,コストコ,,,1988,,,,,,
石川,2023/11/12 12:19:44,石川県,女,1993,,600万円以上 700万円未満,小学生以下連れの家族,4泊以上,富山県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, 友人・知人",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,標本がすごかった,静かでよかった,,,,8,また行きたい（1年以内）,特になし 虫好きな人や子供がいる家庭には勧めたい,ふれあい昆虫館,同意する,,兼六園,,,,,1993,,,,,,
石川,2023/11/12 14:47:48,石川県,女,1985,,600万円以上 700万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円未満",,,,,,,,,,,,4,,,,,,7,石川県在住,特になし,ふれあい昆虫館,同意する,,,,,,,1985,,,,,,
石川,2023/11/12 15:05:03,福井県,男,1991,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"まちあるき、都市散策, ドライブ・ツーリング",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"観光パンフレット・ポスター, 友人・知人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円未満",,,,,,,,,,,,4,,,,,,8,機会があれば行きたい,特になし 石川の名産品,ふれあい昆虫館,同意する,,,,,,,1991,,,,,,
石川,2023/11/12 15:59:44,石川県,男,1977,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,3,本数が少ない,,,初めて,スキー・スノボ・マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円未満",,,,,,,,,,,,4,期待以上だったため,期待以上だったため,,,,7,石川県在住,室内遊び場 親戚のこども,ふれあい昆虫館,同意する,,,,,,,1977,,,,,,
石川,2023/11/12 16:05:04,石川県,女,1977,,400万円以上 500万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円未満",,,,,,,,,,,,5,清潔で子供達も満足できる場所であった。,子供達の休憩所もあり有り難かった。,,,,10,機会があれば行きたい,特になし 昆虫好きな友達が県外にいるので、種類豊富な標本を紹介したいのと、手書きのコメント欄が大人でも見応えあり勉強になりました。,ふれあい昆虫館,同意する,,,,,,,1977,,,,,,
石川,2023/11/14 23:48:30,石川県,女,1992,,600万円以上 700万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,3,イベントが少ないように感じます。,施設がキレイ,,,,8,石川県在住,子連れでも気軽に訪れられる屋内の施設が少ないように感じます。,ふれあい昆虫館,同意する,,目的地が昆虫館のみだった,,,,,1992,,,,,,
石川,2023/11/15 10:45:38,石川県,女,1959,,100万円以上 200万円未満,自分ひとり,日帰り,地元,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,皇太子 雅子さんも立ちよった昆虫館だからです。,,,2～5回目,"花見や紅葉などの自然鑑賞, テーマパーク（遊園地、動物園、博物館など）",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"1,000円未満",,使わない,,,,,,,,,,,,5,他にない施設だから。,,,,,4,また行きたい（1年以内）,石川県の食べ物はお安く。 蝶の楽園,ふれあい昆虫館,同意する,,,,,,,1959,,,,,,
石川,2023/11/15 11:08:39,石川県,女,1988,,200万円以上 300万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,まちあるき、都市散策,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"1,000円以上 3,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,ちょうちょの館が見応えがある,全体的にゆっくり楽しめる,,,,7,石川県在住,海産物 ゆっくり楽しんでもらいたい,ふれあい昆虫館,同意する,,,,,,,1988,,,,,,
石川,2023/11/18 12:27:45,富山県,男,1983,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,昆虫館とキングオージャーのコラボイベント,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X(旧：Twitter), 友人・知人",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,コオロギを食べれる商品はあまりないので挑戦してみたいと感じたから,子供の影響で初めて昆虫館を訪れることができ、昆虫の生態等で新しい発見ができた,,,,9,また行きたい（1年以内）,地元富山県とくらべると石川県は観光の周知がとても上手く感じます 大人も子供にも新しい発見ができる施設であるから,ふれあい昆虫館,同意する,,,,イオン,,,1983,,,,,,
石川,2023/11/18 15:38:06,福井県,女,1989,,400万円以上 500万円未満,中学生以下連れの家族,日帰り,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,,,,2～5回目,買い物、アウトレット,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,4,,,,,,8,また行きたい（1年以内）,特になし,ふれあい昆虫館,同意する,,イオン新小松,,,,,1989,,,,,,
石川,2023/11/19 11:21:38,石川県,女,1996,,200万円以上 300万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,一本道で分かりやすかった,,,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,使わない,,"20,000円以上 30,000円未満",,,,,,,,,,,,5,,,,,,10,また行きたい（1年以内）,特になし,ふれあい昆虫館,同意する,,,,,,,1996,,,,,,
石川,2023/11/19 18:54:13,石川県,女,1979,,300万円以上 400万円未満,中学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, ブログ, YouTube",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,企画展など、楽しく見られる,虫好きにはたまらない,,,,10,石川県在住,大阪へのサンダーバードがなくなるのは、とても不便です。,ふれあい昆虫館,同意する,,,,,,,1979,,,,,,
石川,2023/11/23 10:34:04,富山県,男,1993,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"テーマパーク（遊園地、動物園、博物館など）, 買い物、アウトレット",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,観光連盟やDMOのHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,4,蝶がすごかった！,,,,,8,また行きたい（1年以内）,特になし,ふれあい昆虫館,同意する,,,,,,,1993,,,,,,
石川,2023/11/23 10:38:45,富山県,女,1992,,600万円以上 700万円未満,小学生以下連れの家族,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,道も綺麗で来やすかった。,,,初めて,"テーマパーク（遊園地、動物園、博物館など）, 買い物、アウトレット, まちあるき、都市散策",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ, Instagram",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,飼育員さん達がとても優しかったです。子供への対応も良かったです◎,他の施設にはない蝶々のエリアがめちゃくちゃ良かったです！クワガタやカブトムシの大きさ別の標本も楽しめました！,,,,10,また行きたい（1年以内）,ひゃくまんさんの新しいグッズを楽しみにしています。 ふれあい昆虫館（あまり混み合っていなくて、落ち着いて楽しめるので）,ふれあい昆虫館,同意する,,,,獅子吼高原,,,1992,,,,,,
石川,2023/11/23 11:53:07,石川県,男,1988,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"花見や紅葉などの自然鑑賞, テーマパーク（遊園地、動物園、博物館など）, ドライブ・ツーリング",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"インターネット・アプリ, X(旧：Twitter)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,色んな昆虫が見られることと、施設内もとても清潔に保たれており、子供と一緒に来るのが楽しいため,,,,,10,石川県在住,いまある有名な観光地の他にももっといろいろな場所で撮影スポットを増やしてほしい,ふれあい昆虫館,同意する,,樹木公園,,,,,1988,,,,,,
石川,2023/11/23 12:28:06,大阪府,男,1972,,"1,000万円以上 1,200万円未満",小学生以下連れの家族,2泊,福井県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡の観光, まちあるき、都市散策",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,子どもが楽しく過ごした,,,,,7,機会があれば行きたい,特になし,ふれあい昆虫館,同意する,,,,,,,1972,,,,,,
石川,2023/11/23 14:56:25,富山県,女,1978,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,富山県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,,,,,,8,また行きたい（1年以内）,特になし,ふれあい昆虫館,同意する,,,,,,,1978,,,,,,
石川,2023/11/25 12:33:46,石川県,女,1986,,300万円以上 400万円未満,小学生以下連れの家族,日帰り,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"地元の美味しいものを食べる, 名所、旧跡の観光, テーマパーク（遊園地、動物園、博物館など）, ドライブ・ツーリング",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"観光パンフレット・ポスター, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,5,キングオージャーとコラボしていた,,,,,10,石川県在住,子供がのびのび遊べる場所,ふれあい昆虫館,同意する,,,,,,,1986,,,,,,
石川,2023/11/25 16:20:37,大阪府,女,1989,,"900万円以上 1,000万円未満",夫婦2人,2泊,福井県,白山エリア （一里野温泉、白峰温泉、白山市など）,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,,,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,4,,,,,,10,また行きたい（1年以内）,水引などの工芸品,ふれあい昆虫館,同意する,,,,あわら温泉,,,1989,,,,,,
石川,2023/11/25 20:50:37,滋賀県,女,1975,,"900万円以上 1,000万円未満",中学生以下連れの家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,昆虫のグッズがたくさんあった,標本がたくさんあって楽しかった,,,,10,機会があれば行きたい,特になし ふれあい昆虫館は昆虫好きじゃない人でも楽しめるから。,ふれあい昆虫館,同意する,,,,恐竜博物館,,,1975,,,,,,
石川,2023/11/26 10:00:01,石川県,男,1987,,700万円以上 800万円未満,小学生以下連れの家族,日帰り,石川県内の自宅,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,"自家用車, 県内です",1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,レジャー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,リピート訪問しています,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,,,,,,9,石川県在住,ジャンル問わず子連れで活動しやすいこと,ふれあい昆虫館,同意する,,,,,,,1987,,,,,,
石川,2023/11/26 12:09:49,富山県,男,1965,,500万円以上 600万円未満,小学生以下連れの家族,日帰り,富山県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円未満",,,,,,,,,,,,5,毎回展示内容が変わるところ,,,,,10,また行きたい（1年以内）,きんつば　あんころ 昆虫に触れ合える,ふれあい昆虫館,同意する,,,,,,,1965,,,,,,
