対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
福井,2023/07/23 08:46:04,千葉県,女,30代,,400万円以上 500万円未満,夫婦2人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,4,,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,劔神社 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,JR敦賀駅前 エリア,1984,39,,7月,51.劔神社 エリア,一般社団法人 越前町観光連盟,
福井,2023/07/23 08:42:56,大阪府,男,40代,,400万円以上 500万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,フードエリアの営業時間が20時までが残念でした。遅くに着いたのもありましたが、勝手申しすいません。,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる花見や紅葉などの自然鑑賞名所、旧跡の観光スポーツ観戦や芸能鑑賞（コンサート等）ドライブ・ツーリングその他,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,TV・ラジオ番組やCMインターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","20,000円以上 30,000円未満",,,,,,,,,,5,5,,トイレがとても綺麗でした。また、特産品のお店の品揃えが良くついついたくさん買い物をしました。,,,,10,また行きたい（1年以内）,,道の駅「南えちぜん山海里」 エリア,,大本山永平寺,サンドーム福井,選択なし/該当施設なし,,000000,道の駅「南えちぜん山海里」 エリア,1977,46,,7月,58.道の駅「南えちぜん山海里」 エリア,,施設の綺麗さと快適さ。
福井,2023/07/23 08:16:56,大阪府,男,70代,,600万円以上 700万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,11回目以上,11回目以上,宿でのんびり過ごす温泉や露天風呂,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,あわら湯のまち エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1953,70,,7月,17.あわら湯のまち エリア,,
福井,2023/07/23 07:47:47,長野県,男,50代,,"1,500万円以上",職場の同僚,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,長野県からは時間がかかる。しかしながら昔よりはかなり良くなった。,,初めて,初めて,地元の美味しいものを食べるその他スポーツ（ゴルフ、テニスなど）,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,観光パンフレット・ポスターインターネット・アプリ友人・知人宿泊施設,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,,,,"1,000円以上 3,000円未満",,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,,,,,,,,5,4,,宿泊施設、飲食店は良かった。プライムインと若桜,,,,5,機会があれば行きたい,,JR芦原温泉駅 エリア,,選択なし/該当施設なし,,東尋坊,,000000,JR芦原温泉駅 エリア,1967,56,,7月,16.JR芦原温泉駅 エリア,,東尋坊や若狭湾は、長野県内にはない風景
福井,2023/07/23 07:10:13,愛知県,女,50代,,400万円以上 500万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,旦那が城好きなので観光を兼ねて,,初めて,初めて,名所、旧跡の観光買い物、アウトレットドライブ・ツーリング,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,使わない,,使わない,,"1,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,7,機会があれば行きたい,,越前大野城・城下町 エリア,,選択なし/該当施設なし,道の駅,選択なし/該当施設なし,,000000,越前大野城・城下町 エリア,1968,55,,7月,21.越前大野城・城下町 エリア,,
福井,2023/07/23 04:41:03,石川県,女,30代,,100万円以上 200万円未満,親,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,地元の美味しいものを食べるドライブ・ツーリング,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,使わない,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,,,,,,,,3,4,,,,,,5,また行きたい（1年以内）,,湖上館パムコ（水月湖）エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,湖上館パムコ（水月湖）エリア,1991,32,,7月,82.湖上館パムコ（水月湖） エリア,,
福井,2023/07/24 23:23:00,兵庫県,男,60代,,分からない/無回答,夫婦2人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,名所、旧跡の観光テーマパーク（遊園地、動物園、博物館など）ドライブ・ツーリング,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,観光展・物産展新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,,,,,9,また行きたい（1年以内）,,大本山 永平寺 エリア,,氣比神宮,,かつやまディノパーク,,000000,大本山 永平寺 エリア,1962,61,,7月,34.大本山 永平寺 エリア,,
福井,2023/07/24 22:51:57,大阪府,男,30代,,"1,000万円以上 1,200万円未満",小学生以下連れの家族,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,2～5回目,2～5回目,宿でのんびり過ごす温泉や露天風呂地元の美味しいものを食べるアウトドア（海水浴、釣り、登山など）,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,インターネット・アプリInstagram,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"30,000円以上 40,000円未満",,"10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,,,,,,,,4,4,,,,,,7,また行きたい（1年以内）,,小浜 エリア（宿泊施設）,,ホテルうみんぴあ,,若狭和田ビーチ,,000000,小浜 エリア（宿泊施設）,1987,36,,7月,69.小浜 エリア（宿泊施設）,(株)まちづくり小浜,
福井,2023/07/24 21:01:23,兵庫県,女,50代,,100万円未満,夫婦2人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスターインターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,"5,000円以上 10,000円未満",,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,3,機会があれば行きたい,,あわら湯のまち エリア,,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,000000,あわら湯のまち エリア,1964,59,,7月,17.あわら湯のまち エリア,,
福井,2023/07/24 20:19:53,三重県,無回答,30代,,700万円以上 800万円未満,夫婦2人,3泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,7,また行きたい（1年以内）,,道の駅「越前」 エリア,,越前海岸,,あわら温泉街,,000000,東尋坊 エリア,1991,32,,7月,49.道の駅「越前」 エリア,一般社団法人 越前町観光連盟,
福井,2023/07/24 19:58:53,三重県,男,30代,,100万円以上 200万円未満,夫婦2人,2泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,,初めて,初めて,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,道の駅「越前」 エリア,,東尋坊,,選択なし/該当施設なし,,000000,東尋坊 エリア,1986,37,,7月,49.道の駅「越前」 エリア,一般社団法人 越前町観光連盟,
福井,2023/07/24 19:52:13,三重県,男,30代,,100万円以上 200万円未満,夫婦2人,2泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,温泉や露天風呂地元の美味しいものを食べる名所、旧跡の観光,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,3,4,,,,,,6,機会があれば行きたい,,東尋坊 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,東尋坊 エリア,1986,37,,7月,10.東尋坊 エリア,(一社)DMOさかい観光局,
福井,2023/07/24 19:44:11,兵庫県,女,50代,,300万円以上 400万円未満,恋人,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,地元の美味しいものを食べるスポーツ観戦や芸能鑑賞（コンサート等）,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,4,4,,トイレもきれいで気持ちよく施設が使えた。,,,,8,機会があれば行きたい,,道の駅「南えちぜん山海里」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「南えちぜん山海里」 エリア,1969,54,,7月,58.道の駅「南えちぜん山海里」 エリア,,
福井,2023/07/24 19:30:09,山梨県,男,40代,,600万円以上 700万円未満,小学生以下連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,"30,000円以上 40,000円未満",,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満","30,000円以上 40,000円未満",,,,,,,,,,5,4,,恐竜を満喫できた。,,,,7,機会があれば行きたい,,スーベニアショップ ラプトル エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1978,45,,7月,25.スーベニアショップ ラプトル エリア,勝山市観光まちづくり(株),子供がいる人に勧めたい
福井,2023/07/24 19:10:08,石川県,男,60代,,300万円以上 400万円未満,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,花見や紅葉などの自然鑑賞名所、旧跡の観光,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,使わない,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,施設が新しくて気持ちが良い,,,,8,また行きたい（1年以内）,,北潟湖 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,北潟湖 エリア,1960,63,,7月,20.北潟湖 エリア,,新しい施設が増えて来てて、これも北陸新幹線開業に向けてのことだとは思いますが、金沢に負けず劣らず活気があると思います。
福井,2023/07/24 19:04:21,三重県,無回答,30代,,700万円以上 800万円未満,夫婦2人,3泊,京都府,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車徒歩,0,0,1,0,,,,初めて,初めて,宿でのんびり過ごす温泉や露天風呂地元の美味しいものを食べる花見や紅葉などの自然鑑賞名所、旧跡の観光,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ宿泊施設,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,海を見ながらカフェで寛げた。他の店を見て歩くのも楽しかった,,,,8,また行きたい（1年以内）,,東尋坊 エリア,,あわら温泉街,,越前海岸,,000000,東尋坊 エリア,1991,32,,7月,10.東尋坊 エリア,(一社)DMOさかい観光局,絶景
福井,2023/07/24 17:23:49,愛知県,男,60代,,400万円以上 500万円未満,夫婦2人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,在来線,0,0,0,1,0,0,0,在来線,0,0,0,0,4,とても、はやく、ついた,,初めて,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,"3,000円以上 5,000円未満",,"100,000円以上",,"100,000円以上","5,000円以上 10,000円未満",,,,,,,,,,4,4,,お宿がとてもきれいでした,,,,8,機会があれば行きたい,,あわら湯のまち エリア,,大本山永平寺,,丸岡城,,000000,あわら湯のまち エリア,1957,66,,7月,17.あわら湯のまち エリア,,お宿の接待の素晴らしさ
福井,2023/07/24 17:19:17,兵庫県,女,30代,,600万円以上 700万円未満,小学生以下連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,,初めて,初めて,アウトドア（海水浴、釣り、登山など）,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,,,,,8,また行きたい（1年以内）,,小浜 エリア（宿泊施設）,,選択なし/該当施設なし,,長井浜海水浴場,,000000,web,1987,36,,7月,69.小浜 エリア（宿泊施設）,(株)まちづくり小浜,泊まったところもいいところで、去年も行った海水浴場もいいところだったから。
福井,2023/07/24 17:16:28,大阪府,女,70代,,"1,000万円以上 1,200万円未満",夫婦2人,2泊,富山県小矢部市,,1泊,,,,,,,,,レンタカー在来線,0,1,0,1,0,0,0,レンタカー徒歩,0,0,1,0,,,,2～5回目,2～5回目,温泉や露天風呂地元の美味しいものを食べる名所、旧跡の観光まちあるき、都市散策,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,観光展・物産展新聞・雑誌・ガイドブック観光パンフレット・ポスターインターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,"5,000円以上 10,000円未満",,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,3,4,,月曜日が休みの施設があった,,,,5,また行きたい（1年以内）,,三国湊 エリア,,一乗谷朝倉氏遺跡,宮島峡,選択なし/該当施設なし,,000000,三国湊 エリア,1949,74,,7月,09.三国湊 エリア,(一社)DMOさかい観光局,町歩き
福井,2023/07/24 17:09:44,愛知県,女,60代,,800万円以上 900万円未満,友人,2泊,福井県外には宿泊しない,,2泊,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,在来線,0,0,0,0,,,,初めて,初めて,宿でのんびり過ごす温泉や露天風呂,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"50,000円以上 100,000円未満",,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,,,,,,,,3,2,,,,,,6,機会があれば行きたい,,あわら湯のまち エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,あわら湯のまち エリア,1963,60,,7月,17.あわら湯のまち エリア,,
福井,2023/07/24 16:49:00,愛知県,女,40代,,500万円以上 600万円未満,中学生以上連れの家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,,,,,,,,3,4,,,,,,4,機会があれば行きたい,,北陸新幹線 越前たけふ駅 エリア,,越前和紙の里,,選択なし/該当施設なし,,000000,北陸新幹線 越前たけふ駅 エリア,1979,44,,7月,38.北陸新幹線 越前たけふ駅 エリア,,
福井,2023/07/24 15:29:26,滋賀県,女,40代,,分からない/無回答,中学生以上連れの家族,日帰り,岐阜県,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,4,,,,,,10,また行きたい（1年以内）,,道の駅「越前おおの荒島の郷」 エリア,,道の駅「九頭竜・和泉ふれあい会館」,,敦賀赤レンガ倉庫,,000000,金ヶ崎 エリア,1980,43,,7月,22.道の駅「越前おおの荒島の郷」 エリア,,
福井,2023/07/24 15:08:00,大阪府,男,60代,,分からない/無回答,その他家族,1泊,福井県外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,初めて,初めて,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,,,,,,,,4,3,,,,,,8,機会があれば行きたい,,一乗谷朝倉氏遺跡 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1963,60,,7月,06.一乗谷朝倉氏遺跡 エリア,,
福井,2023/07/24 14:05:41,福井県,女,40代,,700万円以上 800万円未満,親,日帰り,滋賀県,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,,6～10回目,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,"3,000円以上 5,000円未満",,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,4,機会があれば行きたい,,越前海岸 北部 エリア,,鷹巣海水浴場,,大本山永平寺,,000000,越前海岸 北部 エリア,1977,46,,7月,07.越前海岸 北部 エリア,,混んでいないところ
福井,2023/07/24 13:51:57,岐阜県,女,50代,,分からない/無回答,夫婦2人,日帰り,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,昔の町並み体験ができた。,,6～10回目,6～10回目,まちあるき、都市散策ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,新聞・雑誌・ガイドブックTV・ラジオ番組やCM観光パンフレット・ポスターインターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,,"5,000円以上 10,000円未満",,使わない,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",,,,,,,,,,3,3,,,,,,6,また行きたい（1年以内）,,一乗谷朝倉氏遺跡 エリア,,一乗谷朝倉氏遺跡,博物館,道の駅「九頭竜・和泉ふれあい会館」,,000000,一乗谷朝倉氏遺跡 エリア,1964,59,,7月,06.一乗谷朝倉氏遺跡 エリア,,
福井,2023/07/24 13:22:11,福井県,女,50代,,分からない/無回答,自分ひとり,4泊以上,自宅,,4泊以上,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,,2～5回目,2～5回目,地元の美味しいものを食べる買い物、アウトレット,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,"1,000円未満",,"1,000円以上 3,000円未満",,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",,,,,,,,,,5,5,,,,,,9,,,道の駅「パークイン丹生ヶ丘」 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,道の駅「南えちぜん山海里」 エリア,1973,50,,7月,50.道の駅「パークイン丹生ヶ丘」 エリア,一般社団法人 越前町観光連盟,
福井,2023/07/24 12:49:17,東京都,女,20代,,200万円以上 300万円未満,自分ひとり,日帰り,福井県外には宿泊しない,,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,自家用車,0,0,0,0,5,,,初めて,初めて,まちあるき、都市散策,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,"5,000円以上 10,000円未満",,"1,000円未満",,"1,000円未満","3,000円以上 5,000円未満",,,,,,,,,,5,5,,,,,,10,福井県在住,,メガネストリート エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,JR美浜駅 エリア,1994,29,,7月,45.メガネストリート エリア,,
福井,2023/07/24 12:44:42,岡山県,男,60代,,200万円以上 300万円未満,自分ひとり,4泊以上,福井県外には宿泊しない,,福井県内には宿泊しない,,,,,,,,,在来線,0,0,0,1,0,0,0,路線バス,0,1,0,0,3,越前鉄道との接続が良くない。(在来線利用),,2～5回目,2～5回目,その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,,,,,,,,4,4,,,,,,8,機会があれば行きたい,,大本山 永平寺 エリア,,選択なし/該当施設なし,,選択なし/該当施設なし,,000000,web,1960,63,,7月,34.大本山 永平寺 エリア,,
